Pid,Title,Category,Subcategory,weekday,hour,image,label
615129,Janelle,Travel&Active&Sports,Cheerleading,4,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/71648@N37/615129.jpg,10.34
451445,2015.10.01dtlaDowntownLosAngelesRooftop5900x3300ishDSC_5684,Fashion,Jewelry,3,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/56860@N15/451445.jpg,5.73
342541,Creating serious games panel session,Travel&Active&Sports,Gymnastics,6,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41209@N15/342541.jpg,6.87
160773,That Face You Make...,Fashion,Makeup,2,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/19604@N58/160773.jpg,12.16
226426,"Sebastian Stan .... 2015 TIFF / Toronto International Film Festival .... Toronto, Ontario",Entertainment,Movies,4,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/7388@N95/226426.jpg,10.36
210108,Tangier Kasbah Museum,Urban,Architecture,1,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30357@N18/210108.jpg,8.6
178119,"Mens Soccer Game, 1963 2",Travel&Active&Sports,Soccer,0,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/13325@N83/178119.jpg,6.29
278435,#Bambu??????????? #misviajesmexicodesconocido #travel #traveling #visitmexico #mexicodesconocido #mexicotravel  #descubriendomexico #cute #visiting #viajar  #viajeros #amazing #mexico  #turismo #aventura #mextagram #mochilerosmx #nosoyvagosoymochilero #tr,Travel&Active&Sports,Travel,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34634@N15/278435.jpg,4.09
325124,"3 pneus, mais ce nest pas un jeu / 3 tires, but its not a game",Fashion,Makeup,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43213@N48/325124.jpg,9.06
264981,russell street halloween,Holiday&Celebrations,Halloween,5,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/14336@N43/264981.jpg,9.03
228910,Kehlani @ Bumbershoot 2015,Fashion,Tattoos,6,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17098@N81/228910.jpg,8.72
651840,IMG_20151228_193433292,Whether&Season,Winter,0,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/78863@N42/651840.jpg,2.58
399468,#chipnkun #chip2016 #cafe #bestfriend,Social&People,Friends,1,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45936@N94/399468.jpg,3.17
218280,IMG_6099,Travel&Active&Sports,Soccer,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31313@N83/218280.jpg,6.83
339026,Manchester Cathedral 2015-93,Holiday&Celebrations,Christmas,2,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41366@N85/339026.jpg,4.39
238656,Bearpath Golf & Country Club - Wedding - Aug 2015,Fashion,Nails,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/12949@N25/238656.jpg,5.39
447960,DSC06937,Holiday&Celebrations,Thanksgiving,0,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/56383@N89/447960.jpg,3.0
212326,Night Journey,Electronics,Electronics,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30302@N47/212326.jpg,7.92
316436,Good morning Hamburg! #goodmorning #hamburg #fall...,Social&People,"Good,Morning",1,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39078@N40/316436.jpg,4.09
162755,Redbrick Bar & Grill  3-28-15,Whether&Season,Raining,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22004@N92/162755.jpg,7.89
675434,Hong Kong 2016,Entertainment,Books,2,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/16900@N18/675434.jpg,3.81
942498,IMG_7924a,Whether&Season,Fall,5,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/99118@N21/942498.jpg,1.58
282621,Aston Villa vs Manchester United - 1994 - Page 20,Fashion,Tattoos,0,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15692@N64/282621.jpg,5.86
1079272,_DSC3915,Holiday&Celebrations,Christmas,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/106640@N68/1079272.jpg,3.7
268907,Glory,Social&People,"Good,Morning",4,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37149@N86/268907.jpg,13.05
316259,"O Come, All ye Faithful",Holiday&Celebrations,Christmas,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37936@N48/316259.jpg,7.62
459430,Reflections Dublin,Whether&Season,Raining,3,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/57533@N31/459430.jpg,7.06
223296,flying engine,Animal,Dogs,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26634@N32/223296.jpg,11.98
399930,IMG_5411,Travel&Active&Sports,Basketball,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47500@N4/399930.jpg,6.86
750137,PB130050-4,Animal,Insects,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/86379@N27/750137.jpg,5.13
517059,DSC03218,Electronics,Electronics,0,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/64806@N2/517059.jpg,3.7
152003,[AMU] KIKO Blogparade,Fashion,Makeup,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/23174@N33/152003.jpg,8.15
248215,My Melody~ Softly Cuddly You & Me,Family,Babies,2,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/33622@N27/248215.jpg,8.17
1096391,LIL CASH (Promo),Entertainment,Music,6,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/102741@N22/1096391.jpg,3.58
209372,20150619_233648,Fashion,Makeup,4,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30267@N72/209372.jpg,4.75
513955,,Social&People,Love,4,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/64517@N90/513955.jpg,8.15
404885,IMG_4861,Food,Dessert,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/51764@N75/404885.jpg,7.0
384783,Pitti_88 (38,Social&People,Guys,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45400@N73/384783.jpg,7.03
160026,tomato dive,Animal,Fish,5,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/231@N72/160026.jpg,10.37
226363,Mango,Social&People,Friends,4,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/18148@N73/226363.jpg,6.38
891977,Untitled,Urban,Architecture,0,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/60660@N79/891977.jpg,4.58
336427,Literally every morning ???????????? #RaeLynns #RaeLynnsBTQ #itstrue #thestruggleisreal,Fashion,OOTD,1,22,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39157@N89/336427.jpg,3.7
486403,SU16_FB_FBX_PackShot_V6_55376,Fashion,Sneakers,0,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/61327@N64/486403.jpg,4.64
358018,A Taste of Dubai,Holiday&Celebrations,New,2,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46873@N31/358018.jpg,5.17
705200,Tea estates of Munnar,Food,Tea,2,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/11925@N8/705200.jpg,5.36
157972,My Evening Skincare Routine | essiebutton,Fashion,Nails,1,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/23980@N4/157972.jpg,5.83
338531,_MG_1724,Entertainment,Video&Games,6,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40662@N31/338531.jpg,7.3
210782,Two Dudes Paintin Beers - Billboard AD 8472,Food,Drinks,1,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29233@N18/210782.jpg,6.64
268922,DSC04356,Holiday&Celebrations,Halloween,6,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/36336@N32/268922.jpg,5.39
393059,A Taste of Dubai,Holiday&Celebrations,New,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46873@N31/393059.jpg,5.73
317240,Xmas Abstract Lights,Holiday&Celebrations,Christmas,6,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42327@N24/317240.jpg,12.18
733950,Mushrooms,Whether&Season,Fall,6,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/63763@N15/733950.jpg,1.58
873076,PA141233,Holiday&Celebrations,Wedding,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/70653@N63/873076.jpg,3.58
870909,Heavy Load for Mr.Canon :,Travel&Active&Sports,Travel,6,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/51107@N76/870909.jpg,9.89
737811,IMG_0591,Animal,Fish,2,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/66721@N3/737811.jpg,2.0
304002,IMG_4906,Entertainment,Books,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38014@N5/304002.jpg,4.46
296779,Motor cross,Social&People,Good,5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39629@N0/296779.jpg,8.96
377242,IMG_2632,Entertainment,Movies,5,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46339@N38/377242.jpg,3.0
186598,Chicago Blackhawks Stanley Cup Championship Skyline 2015,Travel&Active&Sports,Hockey,1,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26887@N71/186598.jpg,10.04
365441,Wide Freaking Open 1,Animal,Fish,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/14950@N35/365441.jpg,7.08
923754,Undisturbed #leica #leicacamera #leicamptype240 #leicaimage #leicaphoto...,Social&People,Selfies,6,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/77358@N33/923754.jpg,2.58
180797,Rosa and Samuele wedding day (18,Whether&Season,Sunny,0,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25991@N24/180797.jpg,9.22
404619,IMG_5498,Travel&Active&Sports,Basketball,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47500@N4/404619.jpg,6.92
406217,UTH: Insidious,Holiday&Celebrations,Halloween,5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/48383@N16/406217.jpg,5.13
241957,DSCN4089 (1024x768,Travel&Active&Sports,Football,2,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32431@N46/241957.jpg,5.0
358789,Highly Polished Shell on Belcher Chain with Freshwater Pearl,Animal,Fish,5,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/44618@N4/358789.jpg,3.17
213868,DSC03901.jpg,Whether&Season,Sunny,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29603@N52/213868.jpg,5.0
501074,Seb,Electronics,Electronics,1,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/54954@N87/501074.jpg,3.7
171032,"133/365, wake up from a dream",Social&People,"Good,Morning",1,21,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25881@N4/171032.jpg,7.72
443604,Chilly-Gonzales-Montreal-2016-5,Whether&Season,Snowing,0,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/50972@N20/443604.jpg,2.58
357119,_DSC0419,Fashion,"Guys,Fashion",3,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42393@N56/357119.jpg,7.15
288990,2791086220103155112fRkSdk_fs,Travel&Active&Sports,Bodybuilding,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37954@N61/288990.jpg,11.46
223964,Living With Anxiety,Holiday&Celebrations,Halloween,0,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30660@N37/223964.jpg,3.0
1019691,black and white absract,Whether&Season,Sunny,2,21,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/103705@N11/1019691.jpg,1.0
241423,Alyssa,Fashion,Hair,3,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28998@N73/241423.jpg,5.75
251486,MBFS_ArtShow_Oct15_035,Holiday&Celebrations,Wedding,2,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35344@N8/251486.jpg,6.73
194512,,Social&People,"Good,Morning",1,22,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27893@N16/194512.jpg,2.58
969965,Asesino,Urban,StreetArt,0,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/64304@N48/969965.jpg,1.0
366229,0 (39,Holiday&Celebrations,New,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45937@N96/366229.jpg,4.17
185873,Chicago Stanley Cup Champions,Travel&Active&Sports,Hockey,3,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/3950@N98/185873.jpg,7.18
201129,IMG_4666,Fashion,Earrings,3,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28555@N17/201129.jpg,4.0
1034392,The nightly comforts of Koreatown,Social&People,Good,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/71051@N45/1034392.jpg,9.85
500849,India_Portraits (23 of 26,Urban,Architecture,5,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/63111@N36/500849.jpg,3.46
692797,Formula One World Championship,Holiday&Celebrations,Halloween,4,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47709@N37/692797.jpg,3.81
209476,Running,Family,Babies,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29068@N10/209476.jpg,5.17
174546,"Thirsty Camel Drive Through Bottle Shop (Off Licence, Grange, Adelaide, South Australia",Food,Drinks,5,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26315@N89/174546.jpg,7.28
310592,I would like to write a haiku 2,Food,Tea,2,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38711@N44/310592.jpg,8.93
472931,BALESTRATE: ALTARI SI SAN GIUSEPPE marzo 2015 - forma di pane raffigurante la FUGA DALLEGITTO SICCIAROTTA,Holiday&Celebrations,Thanksgiving,5,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40699@N68/472931.jpg,7.44
285509,IMG_6227_worked,Travel&Active&Sports,Football,4,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35929@N83/285509.jpg,5.61
356465,Male Study 4466,Travel&Active&Sports,"Health,Fitness",5,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45890@N80/356465.jpg,10.6
304541,New Years Day Classic Gathering 2016,Holiday&Celebrations,New,4,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40903@N95/304541.jpg,8.77
235515,#COP21  #Alternatiba  festively village for save environmental protection,Social&People,"Good,Morning",5,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/10082@N16/235515.jpg,10.37
202424,Le Voyage  Nantes 2015,Urban,Architecture,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28654@N5/202424.jpg,6.57
411621,xmas breakfast,Holiday&Celebrations,Christmas,2,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28358@N91/411621.jpg,8.31
300394,Heres another color in this GORGEOUS @madison_james dress! Love love love!! ???? #RaeLynns #RaeLynnsProm #Prom2016 #madisonjames #indyboutiques #shoplocal #12997,Fashion,OOTD,3,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39157@N89/300394.jpg,4.81
373469,The Orion Nebula skyscape. The Space walk,Whether&Season,Sunny,0,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26344@N12/373469.jpg,12.69
201657,Bloody Buccaneers,Fashion,Earrings,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28264@N48/201657.jpg,3.7
216419,Bronco under ablazing sky,Travel&Active&Sports,Denver,3,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24243@N66/216419.jpg,7.92
696290,PA110806,Holiday&Celebrations,Wedding,6,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/70653@N63/696290.jpg,4.75
293737,Chelsea Christmas Elves 2015_26,Holiday&Celebrations,Christmas,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38494@N45/293737.jpg,5.04
182769,Top 5 Business Card Scanner Apps for Android,Entertainment,Books,6,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27371@N37/182769.jpg,6.87
346448,SCL_Pueblito_Dominicos_06,Fashion,Jewelry,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15835@N59/346448.jpg,3.7
208211,DSC_3251,Entertainment,Movies,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29247@N55/208211.jpg,6.66
280859,KMM_2935,Holiday&Celebrations,Halloween,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35655@N80/280859.jpg,3.0
161813,#SpringWatch #Green #grass  #wheatFeld #raindrops  #Canewdon #feild #LoveNature #EveningSun,Animal,Insects,1,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22513@N88/161813.jpg,7.32
195629,IMG_3121.jpg,Travel&Active&Sports,Gymnastics,6,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22792@N69/195629.jpg,9.0
408579,19,Travel&Active&Sports,Bodybuilding,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47925@N95/408579.jpg,4.91
905688,15-04-26 Palos Verdes,Animal,Fish,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/74262@N2/905688.jpg,5.0
310241,Dundee vs Rangers - 1984 - Page 23,Fashion,Tattoos,3,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15692@N64/310241.jpg,5.78
753002,21.11.2010 Delicious Cocktail Evita Club,Food,Dessert,1,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/78986@N1/753002.jpg,1.58
909140,NSD_7831,Food,Drinks,6,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/73405@N5/909140.jpg,3.32
313763,IMG_3630,Travel&Active&Sports,Seattle,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40158@N78/313763.jpg,5.04
192689,IMG_5785,Entertainment,Books,0,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28522@N62/192689.jpg,4.75
423274,Out of the Woods,Holiday&Celebrations,Christmas,6,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/50020@N7/423274.jpg,3.91
209290,07082015-DSC_3295,Travel&Active&Sports,Football,4,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28318@N8/209290.jpg,7.17
384456,Flex,Travel&Active&Sports,Bodybuilding,3,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35127@N41/384456.jpg,7.17
